"","target_id","gene","ctenidia","gonad","heart","juvenile","larvae","identifiers","gene_id.x","gene_name.x","annotation","alt_annotation","goterms","accessions","gene_id.y","gene_name.y","gene_description","alt_gene_description","all_GO_ids","BP_GO_ids","CC_GO_ids","MF_GO_ids","GOslim","Term"
"29","PGEN_.00g034130","PGEN_.00g034130",2.231064,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","PGEN_.00g034230","PGEN_.00g034230",0.212878,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","PGEN_.00g035420","PGEN_.00g035420",1.083245,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","PGEN_.00g037550","PGEN_.00g037550",0.151926,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","PGEN_.00g039210","PGEN_.00g039210",0.914758,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","PGEN_.00g040390","PGEN_.00g040390",5.795824,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","PGEN_.00g043830","PGEN_.00g043830",0.76747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","PGEN_.00g044570","PGEN_.00g044570",2.043011,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","PGEN_.00g045300","PGEN_.00g045300",0.152803,0,0,0,0,"Q96P65",84109,"QRFPR","Pyroglutamylated RF-amide peptide receptor","SP9155","GO:0016021;GO:0005887;GO:0005886;GO:0004930;GO:0004983;GO:0007186","Q96P65",84109,"QRFPR","Pyroglutamylated RF-amide peptide receptor","SP9155","GO:0016021;GO:0005887;GO:0005886;GO:0004930;GO:0004983;GO:0007186","GO:0007186","GO:0016021;GO:0005887;GO:0005886","GO:0004930;GO:0004983","GO:0023052","signaling"
"38","PGEN_.00g047000","PGEN_.00g047000",0.400153,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","PGEN_.00g050640","PGEN_.00g050640",3.280056,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","PGEN_.00g051890","PGEN_.00g051890",0.638201,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","PGEN_.00g052050","PGEN_.00g052050",1.444253,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","PGEN_.00g054470","PGEN_.00g054470",7.691084,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","PGEN_.00g054500","PGEN_.00g054500",0.129354,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","PGEN_.00g058640","PGEN_.00g058640",0.30738,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","PGEN_.00g061550","PGEN_.00g061550",0.794487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","PGEN_.00g063000","PGEN_.00g063000",0.30824,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","PGEN_.00g065140","PGEN_.00g065140",1.352548,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","PGEN_.00g066130","PGEN_.00g066130",0.342471,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","PGEN_.00g066420","PGEN_.00g066420",6.139761,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","PGEN_.00g066500","PGEN_.00g066500",0.115479,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","PGEN_.00g066600","PGEN_.00g066600",0.501774,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","PGEN_.00g068710","PGEN_.00g068710",0.343223,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","PGEN_.00g068720","PGEN_.00g068720",0.267075,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","PGEN_.00g069960","PGEN_.00g069960",0.755675,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","PGEN_.00g073980","PGEN_.00g073980",0.785986,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","PGEN_.00g074600","PGEN_.00g074600",1.70913,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","PGEN_.00g075210","PGEN_.00g075210",3.500711,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","PGEN_.00g077000","PGEN_.00g077000",0.108198,0,0,0,0,"Q5RGJ8;Q568G1",553365,"gnptab","N-acetylglucosamine-1-phosphotransferase subunit beta","UDP-N-acetylglucosamine-1-phosphotransferase subunits alpha/beta","GO:0005794;GO:0000139;GO:0016021;GO:0005509;GO:0003976;GO:0060348;GO:0046835;GO:0051216;GO:0002063;GO:0048701;GO:0048703;GO:0007040;GO:0016256","Q5RGJ8;Q568G1",553365,"gnptab","N-acetylglucosamine-1-phosphotransferase subunit beta","UDP-N-acetylglucosamine-1-phosphotransferase subunits alpha/beta","GO:0005794;GO:0000139;GO:0016021;GO:0005509;GO:0003976;GO:0060348;GO:0046835;GO:0051216;GO:0002063;GO:0048701;GO:0048703;GO:0007040;GO:0016256","GO:0060348;GO:0046835;GO:0051216;GO:0002063;GO:0048701;GO:0048703;GO:0007040;GO:0016256","GO:0005794;GO:0000139;GO:0016021","GO:0005509;GO:0003976","GO:0048856;GO:0005975;GO:0048856;GO:0030154;GO:0048856;GO:0048856;GO:0048856;GO:0006886;GO:1901135","anatomical structure development;carbohydrate metabolic process;anatomical structure development;cell differentiation;anatomical structure development;anatomical structure development;anatomical structure development;intracellular protein transport;carbohydrate derivative metabolic process"
"59","PGEN_.00g077060","PGEN_.00g077060",0.694929,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","PGEN_.00g077100","PGEN_.00g077100",0.250887,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","PGEN_.00g077350","PGEN_.00g077350",0.326762,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","PGEN_.00g078120","PGEN_.00g078120",0.785986,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","PGEN_.00g078910","PGEN_.00g078910",0.414793,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","PGEN_.00g079810","PGEN_.00g079810",5.129557,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","PGEN_.00g080900","PGEN_.00g080900",0.656011,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","PGEN_.00g082670","PGEN_.00g082670",0.61656,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","PGEN_.00g082850","PGEN_.00g082850",0.38564,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","PGEN_.00g082870","PGEN_.00g082870",0.354707,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","PGEN_.00g082920","PGEN_.00g082920",1.130085,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","PGEN_.00g083340","PGEN_.00g083340",0.874792,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","PGEN_.00g083710","PGEN_.00g083710",0.506516,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","PGEN_.00g084000","PGEN_.00g084000",1.118668,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","PGEN_.00g084950","PGEN_.00g084950",0.315403,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","PGEN_.00g085150","PGEN_.00g085150",0.592394,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","PGEN_.00g085370","PGEN_.00g085370",0.15369,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","PGEN_.00g087490","PGEN_.00g087490",0.139887,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","PGEN_.00g090120","PGEN_.00g090120",0.226664,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","PGEN_.00g091650","PGEN_.00g091650",0.136992,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","PGEN_.00g092810","PGEN_.00g092810",1.042593,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","PGEN_.00g092940","PGEN_.00g092940",0.271153,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","PGEN_.00g093000","PGEN_.00g093000",0.100944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","PGEN_.00g094120","PGEN_.00g094120",0.873841,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","PGEN_.00g095340","PGEN_.00g095340",0.722126,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","PGEN_.00g095830","PGEN_.00g095830",0.786713,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","PGEN_.00g096080","PGEN_.00g096080",7.339416,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","PGEN_.00g096810","PGEN_.00g096810",0.319101,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","PGEN_.00g097340","PGEN_.00g097340",0.104532,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","PGEN_.00g097440","PGEN_.00g097440",0.404695,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","PGEN_.00g098490","PGEN_.00g098490",3.659031,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","PGEN_.00g099160","PGEN_.00g099160",0.454835,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","PGEN_.00g099580","PGEN_.00g099580",0.485319,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","PGEN_.00g100240","PGEN_.00g100240",3.758772,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","PGEN_.00g101330","PGEN_.00g101330",0.298281,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","PGEN_.00g102340","PGEN_.00g102340",1.255936,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","PGEN_.00g102970","PGEN_.00g102970",0.204699,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","PGEN_.00g104140","PGEN_.00g104140",0.206286,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","PGEN_.00g105240","PGEN_.00g105240",0.382857,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","PGEN_.00g105360","PGEN_.00g105360",0.273908,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","PGEN_.00g105440","PGEN_.00g105440",4.235049,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","PGEN_.00g105450","PGEN_.00g105450",0.205016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","PGEN_.00g105560","PGEN_.00g105560",1.511082,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","PGEN_.00g105940","PGEN_.00g105940",1.849681,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","PGEN_.00g105970","PGEN_.00g105970",0.2632,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","PGEN_.00g106160","PGEN_.00g106160",1.372548,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","PGEN_.00g106170","PGEN_.00g106170",0.223603,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","PGEN_.00g106180","PGEN_.00g106180",4.012652,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","PGEN_.00g106190","PGEN_.00g106190",7.380734,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","PGEN_.00g106830","PGEN_.00g106830",0.408777,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","PGEN_.00g107320","PGEN_.00g107320",0.656011,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","PGEN_.00g107840","PGEN_.00g107840",0.934586,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","PGEN_.00g107900","PGEN_.00g107900",4.659381,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","PGEN_.00g107940","PGEN_.00g107940",1.344788,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","PGEN_.00g108410","PGEN_.00g108410",0.511346,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","PGEN_.00g108730","PGEN_.00g108730",0.751538,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","PGEN_.00g108760","PGEN_.00g108760",0.794375,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","PGEN_.00g109670","PGEN_.00g109670",0.953281,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","PGEN_.00g109840","PGEN_.00g109840",1.532668,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","PGEN_.00g110080","PGEN_.00g110080",0.137705,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","PGEN_.00g110750","PGEN_.00g110750",0.497131,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","PGEN_.00g111190","PGEN_.00g111190",0.078026,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","PGEN_.00g111410","PGEN_.00g111410",0.616479,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","PGEN_.00g112090","PGEN_.00g112090",1.427525,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","PGEN_.00g112910","PGEN_.00g112910",1.097517,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","PGEN_.00g112960","PGEN_.00g112960",0.201594,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","PGEN_.00g113280","PGEN_.00g113280",10.21132,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","PGEN_.00g114760","PGEN_.00g114760",0.596233,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","PGEN_.00g115680","PGEN_.00g115680",2.102685,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","PGEN_.00g115780","PGEN_.00g115780",0.10172,0,0,0,0,"P49013",373315,"EGF3","Fibropellin-3","SpEGF III","GO:0005615;GO:0009374;GO:0005509","P49013",373315,"EGF3","Fibropellin-3","SpEGF III","GO:0005615;GO:0009374;GO:0005509","","GO:0005615","GO:0009374;GO:0005509",NA,NA
"129","PGEN_.00g117760","PGEN_.00g117760",0.502108,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","PGEN_.00g118860","PGEN_.00g118860",8.683394,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","PGEN_.00g121660","PGEN_.00g121660",0.754828,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","PGEN_.00g121670","PGEN_.00g121670",0.965944,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","PGEN_.00g121750","PGEN_.00g121750",0.761845,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","PGEN_.00g123100","PGEN_.00g123100",0.510889,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","PGEN_.00g123840","PGEN_.00g123840",0.260648,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","PGEN_.00g124230","PGEN_.00g124230",2.729009,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","PGEN_.00g124620","PGEN_.00g124620",0.958642,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","PGEN_.00g124690","PGEN_.00g124690",4.379575,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","PGEN_.00g124790","PGEN_.00g124790",0.76747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","PGEN_.00g124880","PGEN_.00g124880",1.648068,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","PGEN_.00g124890","PGEN_.00g124890",2.614095,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","PGEN_.00g124980","PGEN_.00g124980",2.127507,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
